word,combined_rank,small_talk_rank,consultation_rank,meeting_rank,class_rank,outdoors_rank,school_rank,transportation_rank,public_commercial_rank,home_rank,indoors_rank,workplace_rank,male_rank,female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
シンカワ,3,3,2,3,4,3,3,3,2,2,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
審議,3,2,2,4,4,3,3,3,2,2,2,4,2,3,4,2,2,4,3,2,2,2,1,2,2,2,2,2,2,2,2,1,3,3,1,1,1,2,1,3,3,2,2,1,2,2,4,3,4
申告,3,3,3,3,4,3,3,3,2,3,2,3,3,2,2,2,2,3,4,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,3,3
診察,3,2,4,3,4,3,3,3,2,3,3,3,2,3,2,3,3,3,4,3,3,4,1,4,3,2,2,3,2,2,2,2,3,3,3,1,3,2,1,2,3,3,3,1,3,3,2,2,2
新玉,3,3,2,3,4,3,3,3,2,2,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
浸透,3,3,2,3,4,4,3,3,3,2,2,2,3,2,3,2,2,3,4,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,3,1,2,2,1,2,2,3,2,1,2,3,3,3,3
新日,3,3,2,3,4,3,4,3,3,2,3,2,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
新入,3,3,3,3,4,3,3,3,2,3,2,3,3,2,2,1,2,2,3,2,2,3,1,3,2,3,4,3,3,3,4,1,2,2,1,1,1,2,1,1,1,3,2,1,3,3,2,1,2
新任,3,3,2,3,4,3,3,3,2,4,2,3,3,2,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
シンヤ,3,3,3,3,4,4,3,3,2,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
親友,3,3,2,3,4,4,3,3,3,2,3,2,2,3,3,4,4,3,3,4,4,4,1,4,3,4,4,4,4,4,4,4,4,4,3,1,3,4,1,2,2,4,4,3,4,4,4,3,3
新郎,3,3,2,3,4,3,3,3,2,2,4,2,2,3,1,2,2,2,3,2,3,3,1,3,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,3,1,2,2,1,1,2
ＪＡ,3,3,3,3,4,3,3,3,2,3,3,3,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
ＪＴＢ,3,2,3,4,4,3,4,3,3,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
慈恵,3,3,3,3,4,3,3,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
地所,3,1,4,3,4,3,3,3,2,4,2,2,2,3,2,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1
自称,3,3,3,3,4,3,3,3,3,2,3,2,2,3,3,2,3,1,2,2,2,2,1,2,2,2,3,3,2,2,3,3,2,2,2,3,2,2,1,2,3,3,2,3,3,3,3,3,2
時世,3,3,3,3,4,4,3,3,3,3,2,2,3,3,1,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1
示談,3,3,2,3,4,3,3,3,2,4,2,2,3,2,1,2,1,1,3,3,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
じっくり,3,2,3,4,4,3,3,3,2,3,3,3,3,3,1,3,1,3,4,3,3,3,4,3,3,4,3,3,4,4,3,4,3,3,5,1,3,4,5,1,2,4,3,1,3,4,1,3,3
実態,3,2,3,4,4,3,4,3,3,2,2,3,3,3,3,2,1,4,4,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,3,3,2,1,3,2,3,4,4
地盤,3,3,3,3,4,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,2,1,3,3,2,1,3,2,2,3,3,2
ジャクソン,3,2,4,3,4,3,3,3,3,2,2,2,3,2,3,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,1,1,2,1,1,1,3,1,1,1,3,2,2
ジャワ,3,3,2,3,4,3,3,3,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1
じゃんじゃん,3,3,2,3,4,3,3,3,2,4,2,3,3,3,1,2,1,1,1,2,1,1,3,1,1,1,3,1,1,1,3,2,1,1,2,1,1,2,3,1,1,2,1,1,1,2,1,2,2
ジャージー,3,3,2,3,4,3,3,3,2,2,2,4,2,3,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,3,2,1,1
銃殺,3,1,2,4,4,3,3,3,2,2,2,4,3,2,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1
ジュウソウ,3,3,2,3,4,3,3,3,3,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ジュリー,3,3,2,3,4,3,3,3,3,2,2,2,2,3,2,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,2,1,1,1,3,1,1,1,2,1,1
受話,3,3,2,3,4,3,3,3,2,3,3,2,2,3,1,1,1,2,1,1,1,2,2,2,1,2,2,4,2,2,2,1,2,2,3,1,1,1,3,1,1,2,1,1,3,3,1,1,1
順序,3,3,3,3,4,3,4,4,2,3,3,2,3,2,3,2,4,2,3,1,2,2,1,2,3,2,2,3,2,2,2,2,2,2,3,1,3,2,1,4,4,2,2,1,3,3,3,2,2
ジューシー,3,3,2,3,4,3,3,4,2,3,3,2,2,3,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,3,1,1,2,2,1,1,2,1,2,3
常備,3,2,2,4,4,3,3,3,2,2,3,4,2,3,2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2
ジョー,3,3,2,3,4,3,4,3,2,3,2,2,3,2,4,4,1,2,2,3,4,3,1,1,3,1,1,2,2,2,5,2,5,5,1,5,3,1,3,1,1,1,4,1,3,1,3,3,2
じりん,3,3,2,3,4,3,3,3,2,4,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ジン,3,3,2,3,4,3,3,3,3,2,2,2,3,2,3,4,1,1,1,1,4,3,1,1,3,4,3,1,4,4,3,4,3,3,1,3,1,2,4,4,3,1,4,3,2,1,3,4,2
人員,3,2,3,4,4,3,4,3,3,3,2,3,3,3,4,2,2,3,3,2,3,3,1,3,2,3,2,3,3,3,2,2,3,3,1,2,2,2,1,2,3,4,3,3,3,3,4,2,3
人身,3,3,2,3,4,3,3,4,3,3,2,2,2,3,2,1,2,2,3,1,1,2,1,2,1,2,2,2,2,2,2,1,3,3,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2
腎臓,3,3,3,3,4,3,3,3,2,3,2,4,2,3,2,2,2,2,3,2,3,3,1,3,2,1,1,2,1,1,1,1,3,3,2,2,2,1,1,3,3,1,3,1,2,2,2,2,2
素揚げ,3,3,3,3,4,3,3,3,2,2,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
水族,3,3,2,3,4,3,3,4,3,3,3,2,3,3,2,1,1,1,1,1,1,2,1,2,1,2,3,2,2,2,3,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1
吸い物,3,3,2,3,4,3,3,3,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1
数式,3,2,3,3,4,3,3,3,3,2,2,3,3,2,2,2,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,3,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,3,2
数千,3,3,2,3,4,3,3,3,3,2,3,3,3,2,3,1,3,2,3,2,2,1,1,1,1,1,1,3,1,1,1,1,4,3,1,1,3,2,1,1,1,3,2,4,3,2,1,1,3
スガ,3,3,2,3,4,3,3,4,3,2,2,3,2,3,1,2,1,1,1,1,1,1,1,1,2,3,3,1,3,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1
スキル,3,2,3,3,4,3,3,3,3,3,2,3,3,2,3,4,1,2,4,3,3,3,1,1,2,1,1,2,3,3,3,2,3,3,1,3,2,3,5,1,1,5,3,4,4,3,3,4,4
スギ,3,1,3,4,4,3,3,3,2,3,2,4,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,3,2,1,1,3,1,1,2,1,2
スクランブル,3,3,3,3,4,3,3,3,3,3,2,2,3,3,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,3,1,2,2,1,1,2,1,1,1,2,2,1,2
スクロール,3,2,4,3,4,4,3,3,3,2,2,2,2,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,2,2
凄まじい,3,2,4,3,4,3,3,3,2,3,2,3,3,2,1,2,1,3,2,2,3,3,4,3,3,4,3,4,2,2,3,4,1,1,4,1,4,3,4,2,2,4,3,1,4,4,2,2,2
スタンディング,3,3,2,3,4,3,3,4,3,2,2,3,3,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1
すっからかん,3,3,3,3,4,3,3,3,2,3,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,3,1,1,1,3,1,1,2,1,1,1,2,1,1,1
素っぴん,3,3,3,3,4,3,3,3,3,3,2,3,2,3,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,1,2
ステーション,3,3,2,3,4,3,4,3,3,3,3,2,3,3,4,2,1,2,3,2,3,3,1,1,2,1,1,2,2,2,1,1,3,3,1,3,2,2,3,2,1,2,3,1,2,2,4,3,3
ストーカー,3,3,2,3,4,3,3,3,3,2,2,2,3,2,2,4,1,1,3,4,3,3,1,1,1,1,1,2,3,3,3,3,3,3,1,1,2,3,4,1,1,3,3,1,3,3,2,2,2
ストール,3,2,4,3,4,3,3,3,2,2,4,2,2,3,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,3,1,1,2,1,1,1,1,2,1,1
スノボー,3,3,2,3,4,3,3,3,3,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
スピリット,3,3,2,3,4,3,3,3,3,2,2,4,3,3,2,4,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,3,1,1,2,1,1,2,1,2,5,3
済ます,3,3,2,3,4,4,4,4,2,3,2,3,3,3,1,3,1,2,3,1,2,3,4,3,2,3,2,3,3,3,2,3,1,1,3,1,1,3,4,2,2,3,2,1,2,3,1,2,2
住処,3,3,2,3,4,5,3,3,2,2,2,2,3,3,1,1,1,2,2,1,1,2,1,2,1,2,3,3,2,2,2,2,2,2,2,1,1,1,2,2,2,3,1,3,2,2,1,2,1
住み込み,3,3,2,3,4,3,3,3,3,2,3,2,3,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1
住友,3,3,2,3,4,3,3,3,2,3,3,2,2,3,3,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
スラム,3,2,2,4,4,3,3,3,3,3,2,3,2,3,3,2,1,1,2,2,2,3,1,1,1,1,1,2,3,3,1,2,2,2,1,2,1,2,3,1,1,3,2,1,2,2,3,2,2
鋭い,3,2,4,3,4,3,3,4,2,3,3,3,3,2,2,4,1,3,3,3,4,4,5,4,4,3,4,5,3,4,4,4,1,1,4,1,4,3,3,4,4,4,3,3,4,4,3,3,3
鯣,3,3,2,3,4,3,3,3,3,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ずきずき,3,1,4,3,4,3,3,3,2,2,2,4,2,3,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,3,1,1,1
せ,3,3,3,3,4,3,4,4,3,3,2,3,3,2,5,1,1,1,1,1,1,4,4,4,1,4,4,1,4,4,4,1,5,5,1,2,1,1,1,1,1,1,1,1,3,1,1,1,2
正規,3,3,3,3,4,4,3,4,2,3,2,2,2,3,4,2,2,3,4,2,2,2,1,2,2,3,1,3,3,3,1,2,2,2,3,1,2,2,1,3,3,3,2,1,3,3,3,3,3
聖光,3,3,2,3,4,3,3,3,2,2,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
製版,3,1,3,4,4,3,3,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
清風,3,3,2,3,4,3,3,3,2,2,4,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
正副,3,1,2,4,4,3,3,3,2,2,2,4,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
生命,3,3,3,3,4,4,4,3,3,2,3,2,2,3,4,4,5,4,4,3,4,4,1,4,4,4,4,5,4,4,4,3,4,4,3,2,4,3,1,4,4,4,4,4,4,4,4,3,4
セオ,3,3,2,3,4,3,3,3,2,4,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
赤飯,3,3,2,3,4,3,3,3,2,3,4,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1
セゴ,3,3,3,3,4,3,3,4,2,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
接点,3,3,2,3,4,3,3,3,3,3,3,3,3,3,2,2,1,2,3,3,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,1,1,2,3,2,1,2,3,2,2,3
セツコ,3,3,2,3,4,3,3,3,2,2,3,3,3,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
セト,3,3,2,3,4,3,3,3,2,3,3,3,3,3,1,1,1,2,2,1,1,1,1,1,1,2,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
セノビック,3,1,2,4,4,3,3,3,2,2,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
セラー,3,2,2,4,4,3,3,3,2,2,2,4,3,3,3,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2
セロハン,3,2,4,3,4,4,4,3,2,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2
選,3,3,3,3,4,3,3,3,2,3,3,3,2,3,4,3,5,3,3,3,3,3,4,3,2,4,2,3,4,4,2,2,5,5,1,3,2,3,4,3,3,2,3,4,2,2,4,3,3
先頭,3,3,3,3,4,3,3,3,2,3,3,3,3,2,4,3,4,3,3,2,3,3,1,3,4,3,3,4,3,3,3,3,3,3,2,1,4,3,1,3,3,4,3,1,4,3,3,3,3
セントラル,3,3,2,3,4,3,3,5,2,2,3,2,3,2,3,3,1,1,2,2,3,3,1,1,1,1,1,2,4,4,2,2,3,3,1,4,2,1,3,1,1,1,3,1,2,1,3,1,2
全権,3,3,2,3,4,3,3,3,2,2,2,4,3,2,3,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1
前々,3,2,4,3,4,3,3,3,3,3,2,3,3,2,2,1,1,1,3,2,1,2,3,2,2,2,2,3,2,2,2,1,1,1,1,1,2,1,1,1,1,3,1,1,2,3,1,1,2
前輪,3,3,2,3,4,3,3,3,2,4,2,2,3,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,2,1,1
騒音,3,3,2,4,4,3,4,4,2,3,2,2,2,3,3,2,3,3,3,2,2,2,1,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,3,2
創業,3,3,2,4,4,3,3,3,3,3,2,3,3,2,4,2,2,2,4,2,2,3,1,3,2,1,1,2,1,1,1,1,2,2,1,3,1,1,1,2,2,1,2,1,2,1,4,3,3
草書,3,3,2,3,4,3,3,3,2,4,2,2,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1
相乗,3,2,3,3,4,3,3,3,3,3,2,3,3,3,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,2
相続,3,3,2,3,4,3,3,3,2,3,2,3,3,2,4,2,3,3,4,3,2,3,1,3,3,2,1,3,2,2,1,1,3,3,2,1,2,1,1,3,3,2,2,1,3,2,3,2,3
相鉄,3,3,2,3,4,3,3,3,3,3,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1
阻害,3,1,4,3,4,3,3,3,2,3,2,3,3,2,3,1,2,2,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,1,3,2,2,3,2,2
速報,3,3,2,3,4,3,3,3,2,3,4,3,3,3,2,2,1,2,3,2,3,3,1,3,1,3,1,1,3,3,1,1,2,2,1,2,1,2,1,1,1,2,3,1,1,2,3,3,3
速攻,3,3,3,3,4,4,3,3,2,3,3,2,3,3,1,3,1,1,2,2,3,3,1,3,1,4,2,1,4,4,2,3,2,2,2,1,1,3,2,1,1,3,2,1,2,3,1,3,3
染まる,3,3,2,3,4,5,3,3,2,2,2,2,2,3,1,3,1,3,3,2,3,3,4,3,4,3,3,4,3,3,3,4,1,1,4,1,4,3,2,2,2,4,3,1,4,4,2,2,3
それ,3,3,2,3,4,4,3,3,2,3,3,2,2,3,5,5,1,1,5,1,5,5,1,3,5,3,3,5,5,5,5,5,5,5,1,3,1,5,5,5,5,1,5,5,5,1,5,5,5
増築,3,3,3,3,4,3,3,3,3,2,2,2,3,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,2,1,1
草履,3,3,2,3,4,3,3,3,2,3,3,2,2,3,1,2,4,1,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,2,1,1,3,3,1,1,1,2,2,1,1,1
ＺＯＺＯ,3,3,2,3,4,3,3,3,3,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
存分,3,3,2,3,4,3,3,3,3,2,2,2,3,3,1,1,4,2,3,3,1,3,4,3,2,4,3,3,4,4,3,1,2,2,4,1,2,3,2,1,1,4,1,4,3,4,1,1,2
大火,3,1,4,3,4,3,3,3,2,2,2,4,3,2,2,1,3,1,2,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1
対局,3,3,2,3,4,3,3,3,3,2,2,2,3,2,3,2,1,1,2,1,2,2,1,2,1,1,4,1,1,2,4,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1
待遇,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,2,4,2,3,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,3,3,3,2,1,2,2,2,2,2
タイヘイ,3,3,2,3,4,3,3,5,2,2,3,2,3,2,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
松明,3,3,2,3,4,3,3,3,2,3,3,3,3,2,1,1,3,2,1,1,1,2,1,2,3,1,1,3,1,1,1,1,2,2,1,1,3,1,3,2,2,3,1,3,3,2,1,2,2
タイムテーブル,3,1,3,4,4,3,5,3,2,2,2,3,3,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1
タイヤ,3,3,2,3,4,4,3,4,2,2,3,2,3,3,3,3,1,3,4,1,3,4,1,1,3,1,1,3,2,2,2,2,4,3,1,2,1,2,4,3,2,2,3,4,3,2,3,4,4
タウン,3,3,2,3,4,3,3,3,3,3,2,2,3,2,4,3,1,2,3,2,3,3,1,1,2,1,1,3,2,3,2,1,3,3,1,4,2,2,3,2,2,2,3,3,2,2,4,3,3
高台,3,3,2,3,4,3,3,3,3,3,2,3,2,3,2,1,3,2,2,1,1,2,1,2,2,2,1,3,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,3,2
タカモリ,3,3,3,3,4,3,3,3,3,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
タカヤマ,3,3,2,3,4,3,3,3,3,3,2,3,2,3,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
タキ,3,3,2,3,4,3,3,3,3,3,2,2,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1
タケオ,3,3,2,3,4,3,3,3,2,2,4,2,2,3,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
多数,3,3,2,3,4,3,3,3,3,3,3,3,3,2,5,3,4,4,4,3,3,3,1,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,1,5,5,4,3,5,4,3,5,3,4
唯々,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,5,1,2,3,5,5,5,4,2,5,2,2,2,5,5,5,5,2,2,1,2,5,2,5,5,5,3,5,5,5,4,4,5,1
立ち飲み,3,3,2,3,4,3,4,3,3,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
立て替える,3,3,3,3,4,3,4,3,3,2,3,2,2,3,1,1,1,1,1,2,1,2,3,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
仮令,3,2,2,4,4,3,3,3,3,2,3,3,3,2,3,4,3,4,4,1,4,4,5,4,2,4,4,5,4,4,4,4,4,4,1,2,2,4,5,5,5,4,4,4,4,4,3,3,3
例え,3,3,2,3,4,3,3,4,3,2,3,2,3,2,2,2,1,2,3,1,2,2,1,2,4,2,3,5,3,3,3,2,3,3,1,2,1,3,5,5,5,2,2,4,2,3,3,3,3
例える,3,3,2,3,4,3,4,3,3,2,2,3,3,2,1,3,1,2,3,4,3,3,4,3,2,3,3,2,3,3,3,4,1,1,4,1,4,2,3,4,2,3,3,2,2,4,2,4,3
単色,3,1,3,4,4,3,3,3,2,2,3,4,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
単体,3,2,4,3,4,3,3,3,3,3,3,2,2,3,3,1,1,1,3,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,3,1,1,2,2,3,3,3
眈眈,3,3,2,3,4,3,3,3,3,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
淡麗,3,3,2,3,4,3,3,3,2,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
大工,3,3,3,3,4,3,3,3,3,3,2,2,2,3,2,2,4,2,3,3,2,3,1,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,1,3,3,3,2,3,3,2,2,3,2
大福,3,1,4,3,4,3,3,3,2,4,2,2,2,3,1,2,1,1,2,3,2,2,1,2,1,2,3,2,2,2,3,2,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2
出し物,3,3,3,3,4,3,3,3,2,2,3,3,3,3,1,2,1,1,2,2,2,2,1,2,1,2,3,2,2,2,3,3,1,1,2,1,1,2,1,2,1,2,2,1,2,3,1,1,1
脱走,3,3,2,3,4,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,1,3,3,3,2,3,3,3,2,2,3,3,2,1,3,3,1,1,1,3,3,5,2,2,3,2,2
